8.46161e+29,0.080001,
7.15988e+59,0.160002,
6.05841e+89,0.240003,
5.12639e+119,0.320004,
4.33775e+149,0.400005,
3.67044e+179,0.480006,
3.10578e+209,0.560007,
2.62799e+239,0.640008,
2.2237e+269,0.720009,
1.88161e+299,0.80001,
inf,0.880011,
nan,0.960012,
nan,1.04001,
nan,1.12001,
nan,1.20002,
nan,1.28002,
nan,1.36002,
nan,1.44002,
nan,1.52002,
nan,1.60002,
nan,1.68002,
nan,1.76002,
nan,1.84002,
nan,1.92002,
nan,2.00002,
nan,2.08003,
nan,2.16003,
nan,2.24003,
nan,2.32003,
nan,2.40003,
nan,2.48003,
nan,2.56003,
nan,2.64003,
nan,2.72003,
nan,2.80004,
nan,2.88004,
nan,2.96004,
nan,3.04004,
nan,3.12004,
nan,3.20004,
nan,3.28004,
nan,3.36004,
nan,3.44004,
nan,3.52004,
nan,3.60005,
nan,3.68005,
nan,3.76005,
nan,3.84005,
nan,3.92005,
nan,4.00005,
nan,4.08005,
nan,4.16005,
nan,4.24005,
nan,4.32005,
nan,4.40006,
nan,4.48006,
nan,4.56006,
nan,4.64006,
nan,4.72006,
nan,4.80006,
nan,4.88006,
nan,4.96006,
nan,5.04006,
nan,5.12006,
nan,5.20007,
nan,5.28007,
nan,5.36007,
nan,5.44007,
nan,5.52007,
nan,5.60007,
nan,5.68007,
nan,5.76007,
nan,5.84007,
nan,5.92007,
nan,6.00008,
nan,6.08008,
nan,6.16008,
nan,6.24008,
nan,6.32008,
nan,6.40008,
nan,6.48008,
nan,6.56008,
nan,6.64008,
nan,6.72008,
nan,6.80009,
nan,6.88009,
nan,6.96009,
nan,7.04009,
nan,7.12009,
nan,7.20009,
nan,7.28009,
nan,7.36009,
nan,7.44009,
nan,7.52009,
nan,7.6001,
nan,7.6801,
nan,7.7601,
nan,7.8401,
nan,7.9201,
nan,8.0001,
