-1.00002,0.080001,
1.00005,0.160002,
-1.00008,0.240003,
1.0001,0.320004,
-1.00013,0.400005,
1.00015,0.480006,
-1.00018,0.560007,
1.0002,0.640008,
-1.00023,0.720009,
1.00025,0.80001,
-1.00028,0.880011,
1.0003,0.960012,
-1.00033,1.04001,
1.00035,1.12001,
-1.00038,1.20002,
1.0004,1.28002,
-1.00043,1.36002,
1.00045,1.44002,
-1.00048,1.52002,
1.0005,1.60002,
-1.00053,1.68002,
1.00055,1.76002,
-1.00058,1.84002,
1.0006,1.92002,
-1.00063,2.00002,
1.00065,2.08003,
-1.00068,2.16003,
1.0007,2.24003,
-1.00073,2.32003,
1.00075,2.40003,
-1.00078,2.48003,
1.0008,2.56003,
-1.00083,2.64003,
1.00085,2.72003,
-1.00088,2.80004,
1.0009,2.88004,
-1.00093,2.96004,
1.00095,3.04004,
-1.00098,3.12004,
1.001,3.20004,
-1.00103,3.28004,
1.00105,3.36004,
-1.00108,3.44004,
1.0011,3.52004,
-1.00113,3.60005,
1.00115,3.68005,
-1.00118,3.76005,
1.0012,3.84005,
-1.00123,3.92005,
1.00125,4.00005,
-1.00128,4.08005,
1.0013,4.16005,
-1.00133,4.24005,
1.00135,4.32005,
-1.00138,4.40006,
1.0014,4.48006,
-1.00143,4.56006,
1.00145,4.64006,
-1.00148,4.72006,
1.0015,4.80006,
-1.00153,4.88006,
1.00155,4.96006,
-1.00158,5.04006,
1.0016,5.12006,
-1.00163,5.20007,
1.00165,5.28007,
-1.00168,5.36007,
1.0017,5.44007,
-1.00173,5.52007,
1.00175,5.60007,
-1.00178,5.68007,
1.0018,5.76007,
-1.00183,5.84007,
1.00185,5.92007,
-1.00188,6.00008,
1.0019,6.08008,
-1.00193,6.16008,
1.00195,6.24008,
-1.00198,6.32008,
1.002,6.40008,
-1.00203,6.48008,
1.00205,6.56008,
-1.00208,6.64008,
1.0021,6.72008,
-1.00213,6.80009,
1.00215,6.88009,
-1.00218,6.96009,
1.0022,7.04009,
-1.00223,7.12009,
1.00225,7.20009,
-1.00228,7.28009,
1.0023,7.36009,
-1.00233,7.44009,
1.00235,7.52009,
-1.00238,7.6001,
1.0024,7.6801,
-1.00243,7.7601,
1.00245,7.8401,
-1.00248,7.9201,
1.0025,8.0001,
