-3.08085e-06,2.98755e-06,0.1,
-5.85957e-06,2.53298e-06,0.2,
-8.05626e-06,1.82282e-06,0.3,
-9.44881e-06,9.27814e-07,0.4,
-9.89538e-06,-6.25605e-08,0.5,
-9.34882e-06,-1.04903e-06,0.6,
-7.86167e-06,-1.93248e-06,0.7,
-5.58108e-06,-2.62389e-06,0.8,
-2.73427e-06,-3.05334e-06,0.9,
3.94106e-07,-3.17705e-06,1,
3.4904e-06,-2.98186e-06,1.1,
6.24346e-06,-2.48661e-06,1.2,
8.37585e-06,-1.74033e-06,1.3,
9.67184e-06,-8.17415e-07,1.4,
9.99921e-06,1.89849e-07,1.5,
9.32274e-06,1.18046e-06,1.6,
7.70798e-06,2.05485e-06,1.7,
5.31491e-06,2.72489e-06,1.8,
2.38209e-06,3.12278e-06,1.9,
-7.97108e-07,3.20786e-06,2,
-3.90386e-06,2.97086e-06,2.1,
-6.62586e-06,2.4348e-06,2.2,
-8.6887e-06,1.65283e-06,2.3,
-9.88354e-06,7.02917e-07,2.4,
-1.00882e-05,-3.19903e-07,2.5,
-9.27987e-06,-1.31304e-06,2.6,
-7.53719e-06,-2.17665e-06,2.7,
-5.03306e-06,-2.82364e-06,2.8,
-2.01723e-06,-3.18849e-06,2.9,
1.20852e-06,-3.23387e-06,3,
4.32061e-06,-2.95445e-06,3.1,
7.00609e-06,-2.37752e-06,3.2,
8.99411e-06,-1.56034e-06,3.3,
1.00833e-05,-5.84419e-07,3.4,
1.0162e-05,4.52564e-07,3.5,
9.21988e-06,1.44657e-06,3.6,
7.3492e-06,2.29763e-06,3.7,
4.73564e-06,2.91989e-06,3.8,
1.64001e-06,3.25028e-06,3.9,
-1.62785e-06,3.25491e-06,4,
-4.74e-06,2.93253e-06,4.1,
-7.38341e-06,2.31474e-06,4.2,
-9.29136e-06,1.4629e-06,4.3,
-1.02704e-05,4.62029e-07,4.4,
-1.02199e-05,-5.87664e-07,4.5,
-9.14247e-06,-1.58084e-06,4.6,
-7.14391e-06,-2.41757e-06,4.7,
-4.4228e-06,-3.01342e-06,4.8,
-1.25078e-06,-3.30794e-06,4.9,
2.05454e-06,-3.27082e-06,5,
5.16138e-06,-2.90499e-06,5.1,
7.75712e-06,-2.24641e-06,5.2,
9.57974e-06,-1.36055e-06,5.3,
1.04443e-05,-3.35863e-07,5.4,
1.02615e-05,7.25031e-07,5.5,
9.04734e-06,1.71563e-06,5.6,
6.92126e-06,2.53624e-06,5.7,
4.09469e-06,3.10401e-06,5.8,
8.49918e-07,3.36128e-06,5.9,
-2.48804e-06,3.28146e-06,6,
-5.58406e-06,2.87175e-06,6.1,
-8.12648e-06,2.17253e-06,6.2,
-9.85854e-06,1.25336e-06,6.3,
-1.06043e-05,2.0605e-07,6.4,
-1.02864e-05,-8.6448e-07,6.5,
-8.93423e-06,-1.85073e-06,6.6,
-6.68121e-06,-2.6534e-06,6.7,
-3.75151e-06,-3.19142e-06,6.8,
-4.37845e-07,-3.41009e-06,6.9,
2.92778e-06,-3.28666e-06,7,
6.00733e-06,-2.83273e-06,7.1,
8.49073e-06,-2.0931e-06,7.2,
1.0127e-05,-1.14139e-06,7.3,
1.07498e-05,-7.27242e-08,7.4,
1.0294e-05,1.00582e-06,7.5,
8.80289e-06,1.9859e-06,7.6,
6.42375e-06,2.76882e-06,7.7,
3.39349e-06,3.27543e-06,7.8,
1.49989e-08,3.45417e-06,7.9,
-3.37312e-06,3.2863e-06,8,
-6.43049e-06,2.78785e-06,8.1,
-8.84913e-06,2.00811e-06,8.2,
-1.03845e-05,1.02473e-06,8.3,
-1.08802e-05,-6.39677e-08,8.4,
-1.0284e-05,-1.14886e-06,8.5,
-8.65312e-06,-2.12092e-06,8.6,
-6.14891e-06,-2.88224e-06,8.7,
-3.0209e-06,-3.35581e-06,8.8,
4.1815e-07,-3.49335e-06,8.9,
3.82345e-06,-3.28024e-06,9,
6.8528e-06,-2.73706e-06,9.1,
9.20092e-06,-1.91757e-06,9.2,
1.06303e-05,-9.03455e-07,9.3,
1.0995e-05,2.03871e-07,9.4,
1.0256e-05,1.29338e-06,9.5,
8.48471e-06,2.25555e-06,9.6,
5.85674e-06,2.99343e-06,9.7,
2.63401e-06,3.43232e-06,9.8,
-8.61103e-07,3.52743e-06,9.9,
-4.2781e-06,3.26836e-06,10,
